time_hours,temperature_k,pressure_pa,ice_mass_kg,solar_flux_wm2,orbital_angle_rad
825.0,212.20018026120718,708.6268701782681,1173120968290646.5,707.2861885508413,0.31438791111251224
826.0,221.2142450209346,708.7485779557351,1168398513438914.5,707.2718809413939,0.3147689873684062
827.0,229.1611897388936,708.8702835201112,1163676144458617.2,707.2575567214345,0.31515006362430015
828.0,235.09589899966377,708.9919868445088,1158953862393046.8,707.2432158935518,0.3155311398801941
829.0,238.27760895738646,709.1136879020415,1154231668285426.0,707.2288584603382,0.31591221613608805
830.0,238.2126050024786,709.2353866658252,1149509563178909.2,707.214484424389,0.316293292391982
831.0,234.65793645199042,709.3570831089772,1144787548116580.5,707.2000937883023,0.31667436864787596
832.0,229.46437022055164,709.4787772046169,1140065624141454.8,707.1856865546785,0.3170554449037699
833.0,224.70205535346884,709.6004689258654,1135343792296476.5,707.1712627261217,0.31743652115966386
834.0,220.31198825198982,709.7221582458454,1130622053624520.0,707.1568223052383,0.3178175974155578
835.0,216.24606102243996,709.8438451376819,1125900409168389.0,707.1423652946384,0.31819867367145177
836.0,212.4645827681902,709.9655295745013,1121178859970816.1,707.1278916969349,0.3185797499273457
837.0,208.93446037486623,710.0872115294319,1116457407074463.0,707.1134015147429,0.3189608261832397
838.0,205.62784029784706,710.208890975604,1111736051521919.8,707.0988947506813,0.31934190243913363
839.0,202.5210789040268,710.3305678861498,1107014794355704.8,707.0843714073715,0.3197229786950276
840.0,199.593951073421,710.4522422342029,1102293636618264.2,707.0698314874376,0.32010405495092153
841.0,196.82903430705014,710.5739139928994,1097572579351972.2,707.0552749935075,0.3204851312068155
842.0,194.21122396298034,710.6955831353769,1092851623599130.1,707.0407019282112,0.32086620746270944
843.0,191.7273477377305,710.8172496347747,1088130770401966.5,707.0261122941818,0.3212472837186034
844.0,189.36585615511083,710.9389134642346,1083410020802636.8,707.0115060940559,0.32162835997449735
845.0,187.11657190056277,711.0605745968996,1078689375843222.6,706.9968833304716,0.3220094362303913
846.0,187.46954276245003,711.1822330059151,1073968836565732.5,706.9822440060722,0.32239051248628525
847.0,191.32148818804066,711.3038886644282,1069248404012100.4,706.967588123502,0.3227715887421792
